pdg,label,length,nhits,dca,angle,dist_to_vtx,z_depth,start_z,end_z,straightness,total_energy,dedx,length_rank,is_longest,z_depth_rank
22,other,962.39703,12,44.99771191485824,31.108380007365508,50.24284505852383,605.0,12523.0,13128.0,3037.5564821956305,24.759514,0.025726922,2,0,2
211,pion,628.53564,8,37.885194665413394,126.47206792659314,51.76859738071512,550.0,12578.0,13128.0,129.13673263981036,15.854984,0.025225274,3,0,3
13,muon,1987.0026,20,558.6156198923171,126.08975287047862,700.1166189241859,1920.0,16153.0,18073.0,2787.010029916012,46.594177,0.02344948,1,1,1
13,muon,1216.6407,12,558.6156198923169,149.05455198901663,1073.6100124692719,880.0,17113.0,17993.0,737.0356234451237,32.2063,0.026471494,2,0,2
211,pion,2401.6284,37,341.43948688795194,42.65283343760551,1063.035140977778,2400.0,15593.0,17993.0,293045.02773000696,88.616806,0.03689863,2,0,1
13,muon,1808.3976,25,444.2063077793376,153.58777663978262,1020.6934851870053,1760.0,13993.0,15753.0,7851.93122050809,55.64113,0.030768195,3,0,3
211,pion,2498.3591,18,160.67298997536918,9.743327137785565,913.7682080652141,2160.0,15673.0,17833.0,29519.65239355001,30.431236,0.0121804895,1,1,2
13,muon,3503.508,46,1920.3397998074663,73.85956165687278,1917.9690797884027,3455.0,13018.0,16473.0,14228.178551702948,151.87486,0.04334937,1,1,1
13,muon,1515.2151,14,1920.3397998074659,74.46236274857577,1986.383743987821,990.0,13403.0,14393.0,1340.7123188818407,48.972187,0.032320287,2,0,2
2212,proton,1637.6161,16,258.8735537305009,163.67729363515886,795.1873255065804,790.0,12963.0,13753.0,1870.20943868726,108.54934,0.06628498,1,1,1
2212,proton,676.90906,12,258.8735537305015,170.30441151905146,2773.755582663279,630.0,12963.0,13593.0,32568.25144282615,17.882217,0.026417458,2,0,2
22,other,1662.9103,21,49.547939726570924,27.00492449275984,833.8925504223937,1150.0,12523.0,13673.0,43693.47728080984,25.898874,0.015574426,1,1,1
-211,pion,744.2533,9,49.547939726570924,4.986798369619531,598.578419040004,440.0,12853.0,13293.0,203.5271066983911,9.542291,0.012821294,2,0,2
-13,muon,3614.7424,53,916.4668957188328,170.6654942134948,7298.2401806168855,3590.0,12083.0,15673.0,11381.069222015183,101.37931,0.028046068,1,1,1
13,muon,3181.9631,44,916.4668957188328,11.634395469113596,4893.834701911542,3120.0,14553.0,17673.0,3432.744389366683,162.50427,0.051070444,2,0,2
13,muon,3456.106,50,153.27830612154133,53.77692328990075,373.5004874561567,2935.0,12578.0,15513.0,32032.0112195463,117.979836,0.034136638,1,1,1
2212,proton,1993.2473,12,153.27830612154094,8.982075664146317,659.2558968689124,605.0,12578.0,13183.0,3342.1300543559046,39.04995,0.019591121,2,0,2
2212,proton,1747.4738,31,161.46534400835773,150.43681854968315,105.94174282147597,1540.0,11588.0,13128.0,32369.38011303273,74.29183,0.042513847,1,1,1
22,other,1623.6003,23,46.52943038003575,170.14959120580855,108.75163610460956,1485.0,11588.0,13073.0,11546.059387411748,39.501728,0.02432971,2,0,2
2112,other,1448.5189,8,120.50466139062671,34.456725956723346,296.18432177150476,935.0,11533.0,12468.0,6136.650704577126,8.692976,0.0060012857,3,0,3
13,muon,2882.171,38,653.7020764296038,167.5899905490002,3047.568258390458,2835.0,13238.0,16073.0,4702.610688199374,131.8254,0.045738228,1,1,1
13,muon,2140.4365,28,653.7020764296033,13.423709608297314,2974.0405590286964,2085.0,13348.0,15433.0,776.6984655038498,122.388084,0.05717903,2,0,2
-13,muon,4513.4663,62,177.3837142880066,91.65127116567905,461.2645082588662,4510.0,12523.0,17033.0,8215.378732287174,124.22035,0.027522162,1,1,1
-211,pion,1500.2136,22,177.38371428800676,112.44632673728786,140.37757935834048,1440.0,12633.0,14073.0,21842.033427116014,46.082947,0.030717589,2,0,2
13,muon,4637.8877,62,138.8565890514418,14.158467189884698,695.6653668470401,4635.0,12798.0,17433.0,13130.219060850966,118.82659,0.025620842,1,1,1
211,pion,449.0539,8,138.85658905144166,165.96138492825065,539.4701855091968,385.0,13018.0,13403.0,249.63753568716285,22.76418,0.050693646,2,0,2
-211,pion,1182.1187,22,0.8199711993972568,61.895217969674164,47.41559771199024,1180.0,12413.0,13593.0,9656.677734978004,128.26723,0.10850622,1,1,1
-211,pion,1157.247,13,0.8199711993967584,158.15127929650745,541.2250906057238,960.0,12633.0,13593.0,18346.400901718782,34.476517,0.029791841,2,0,2
13,muon,1526.5708,19,2616.075436852542,55.43466484112056,3154.061957138183,1520.0,14953.0,16473.0,422.7722589520313,49.062843,0.032139253,1,1,1
13,muon,1192.1168,15,2616.075436852543,56.4107595206927,3174.3799401337683,1120.0,14713.0,15833.0,440.08942134876713,47.02652,0.03944791,2,0,2
13,muon,4338.7847,60,87.7061029074673,38.85297213734791,720.6870581721214,4115.0,12358.0,16473.0,43307.55712432652,210.66205,0.04855324,1,1,1
2212,proton,1544.8878,15,87.70610290746656,6.887849159664587,899.9071468177351,1045.0,12468.0,13513.0,5490.968365890415,17.351158,0.011231339,2,0,2
13,muon,1899.9846,30,127.48449816656183,24.585306182979018,345.44591464494437,1535.0,12138.0,13673.0,13749.779552528174,54.45084,0.028658569,1,1,1
211,pion,825.0,13,127.48449816656178,23.546261775739104,291.7884969576836,825.0,12193.0,13018.0,68.85584581199838,25.298859,0.030665284,2,0,2
13,muon,2952.8398,43,1154.2800830278302,6.633627982715619,10530.168782555322,2935.0,12578.0,15513.0,4196.147689325638,82.916595,0.028080288,1,1,1
13,muon,1673.8568,27,1154.2800830278309,5.9718440987689485,12051.789623800078,1500.0,12413.0,13913.0,26144.006192993707,119.16774,0.07119351,2,0,2
2212,proton,1296.2631,24,301.1723150359012,4.453827303603111,4519.457616438196,1265.0,11588.0,12853.0,115564.34307144002,67.15755,0.051808577,1,1,1
22,other,991.42456,14,301.172315035901,3.40350997114138,4782.812636998244,935.0,11698.0,12633.0,386.6883001830716,23.041834,0.023241136,2,0,2
13,muon,2414.2268,27,150.82879974454704,170.28225108276393,392.23273436885535,1920.0,14713.0,16633.0,7576.79184358067,81.59057,0.033795733,1,1,1
2212,proton,573.52106,9,150.828799744546,27.789229136218324,340.5251529269586,560.0,14713.0,15273.0,102.80668544375925,20.49974,0.035743657,2,0,2
13,muon,1748.9265,29,167.5325012219639,53.17934190896358,283.75993437835535,1645.0,12028.0,13673.0,24438.620975101236,68.02848,0.03889728,1,1,1
211,pion,861.35406,19,167.5325012219646,29.489384534266566,306.634443082078,825.0,12028.0,12853.0,14871.670826194422,50.195187,0.058274742,2,0,2
-13,muon,4241.536,54,71.43390147642025,164.99294994396928,248.47565130676892,4135.0,11698.0,15833.0,3820.963812751361,135.93607,0.03204878,1,1,1
-211,pion,1291.8369,16,71.4339014764196,15.267119904189187,296.1297476640878,880.0,11698.0,12578.0,10817.23515278863,43.337597,0.033547267,2,0,2
13,muon,5463.9917,57,55.32923016975343,2.3163010571437055,2756.2988307611586,5365.0,11588.0,16953.0,33947.26511481997,206.805,0.037848704,1,1,1
13,muon,4573.477,54,55.329230169753544,178.15788651469626,4338.348653499767,4410.0,13183.0,17593.0,73913.91834457357,112.653534,0.024631923,2,0,2
22,other,1943.2578,25,11.59168451415965,17.573258523722824,361.06719582236497,935.0,11698.0,12633.0,7865.486003047914,38.870964,0.02000299,1,1,1
22,other,1029.4769,16,11.591684514160075,106.72104164126544,287.529509573963,880.0,11808.0,12688.0,38731.33090232301,23.42287,0.022752205,2,0,2
13,muon,3109.4685,47,60.86661735557078,75.71822441738564,101.20333800280308,2855.0,12578.0,15433.0,36325.166875496434,110.36541,0.035493337,1,1,1
2212,proton,799.56714,13,60.86661735557011,117.04050866145,67.55647526675156,660.0,12578.0,13238.0,219.33607821055313,60.483364,0.075645134,2,0,2
13,muon,2284.3262,30,426.7662652954472,6.996483296053119,3406.1883463075756,2240.0,15513.0,17753.0,7068.435095577189,100.79279,0.044123642,1,1,1
13,muon,2151.0432,28,426.76626529544683,163.20243483546736,2429.3327410594607,2080.0,14313.0,16393.0,13428.184744065267,84.199684,0.03914365,2,0,2
13,muon,2480.5674,33,820.3296775817871,173.46921448165813,7224.825929285313,2480.0,13593.0,16073.0,1656.097593523553,74.909615,0.030198582,1,1,1
13,muon,1797.4143,28,820.3296775817871,174.658806762953,8812.959810546436,1775.0,12138.0,13913.0,237.16251304376237,106.05855,0.059006177,2,0,2
2212,proton,952.6303,15,21.025601957464183,117.28042714086654,85.84563552459518,950.0,12963.0,13913.0,648.1900201900048,70.92871,0.07445565,1,1,1
22,other,646.3446,11,21.02560195746432,81.71588594001521,68.29308167004997,630.0,12963.0,13593.0,23112.263235096925,33.38442,0.051651113,2,0,2
13,muon,1670.6119,29,1721.7719922998779,136.40482886481976,2517.624885872087,1560.0,12193.0,13753.0,8054.257210719076,124.2684,0.07438496,2,0,1
2212,proton,1682.1152,12,1721.7719922998785,114.93140711359683,1848.762003446421,720.0,14953.0,15673.0,11966.426985133701,49.255577,0.029281927,1,1,2
2112,other,1709.5231,24,30.7661301170644,20.396672882975245,345.29058233537415,1600.0,15513.0,17113.0,27962.184687375033,65.03093,0.038040392,2,0,2
130,other,2750.6106,21,30.76613011706396,171.6044866557334,325.41231089865937,2240.0,15513.0,17753.0,12828.206053129545,22.1226,0.0080427965,1,1,1
13,muon,6294.2695,80,1687.4150847142664,2.3826846148889476,23966.76741915151,5905.0,12248.0,18153.0,87594.86930276996,157.38235,0.02500407,1,1,1
13,muon,2680.0874,35,1687.415084714267,174.85672802610947,21558.0794999367,2560.0,15273.0,17833.0,10328.9779016917,96.84789,0.036136094,2,0,2
13,muon,2043.5038,34,119.89643256335896,166.21049053576942,781.3720934290682,1870.0,11643.0,13513.0,5241.150582167662,73.25904,0.03584972,1,1,1
-211,pion,1181.51,13,119.89643256336007,5.482488210250112,1305.3853203082172,605.0,11753.0,12358.0,4731.745340117848,10.797762,0.009138951,2,0,2
13,muon,2922.67,34,750.2313145465183,57.178737151579995,795.5321568957427,2640.0,15033.0,17673.0,10163.345167302628,93.023315,0.0318282,1,1,1
2212,proton,1866.7916,13,750.2313145465188,38.81560834749439,1179.8422355609155,1040.0,14633.0,15673.0,6742.761683927185,22.777973,0.012201669,2,0,2
-13,muon,1787.4581,20,2088.9985308515675,47.070617280236775,2814.4238937494174,1680.0,16473.0,18153.0,323.21749434077157,46.831627,0.026200125,1,1,1
2112,other,1671.447,19,2088.9985308515675,101.84772659637262,2182.7002997579225,1600.0,13753.0,15353.0,8693.730215311361,53.818752,0.0321989,2,0,2
13,muon,1752.0253,31,110.87850944888743,42.51264370358015,117.30994752021743,1455.0,12138.0,13593.0,9879.906735488074,59.10264,0.033733897,1,1,1
211,pion,1027.2001,19,110.87850944888739,87.1547528806537,59.472801847922206,935.0,12193.0,13128.0,11501.041777087237,31.688345,0.030849243,2,0,2
2212,proton,1199.5289,15,548.8844492735917,2.9996257321048345,10665.023142302764,1120.0,13753.0,14873.0,222.16335744739743,57.553387,0.047979992,2,0,2
13,muon,1582.5789,17,548.8844492735919,176.5480294669082,8784.080783601677,1360.0,16073.0,17433.0,3907.6611864516976,45.482914,0.028739747,1,1,1
13,muon,625.5882,12,1414.1733772908904,44.19549832308954,2006.4029387042162,605.0,12688.0,13293.0,130.58823936548103,62.84698,0.100460626,2,0,2
2212,proton,1008.0272,12,1414.1733772908908,95.22504601099769,1436.3804484704724,650.0,13183.0,13833.0,2216.7208450461153,67.51711,0.06697945,1,1,1
211,pion,1446.0992,14,57.7123977403979,17.936650489175346,111.07592059353506,1200.0,17033.0,18233.0,928.1937757271653,29.824003,0.02062376,1,1,1
211,pion,715.52057,9,57.71239774039787,161.29295009069062,622.8223667896364,480.0,17033.0,17513.0,14795.160115324488,21.539272,0.03010294,2,0,2
13,muon,5407.6133,75,2136.2000686970855,114.31586465315206,2433.2913373411366,5395.0,12358.0,17753.0,12358.315416180814,180.44754,0.033369165,1,1,1
13,muon,874.83484,12,2136.200068697085,47.430570613481336,2918.648346286395,720.0,14873.0,15593.0,1224.1517671532067,26.69079,0.030509518,2,0,2
13,muon,3525.2603,38,507.3380706627728,167.88426962049985,2029.1026522905836,3280.0,14393.0,17673.0,34877.233251752754,96.244286,0.027301328,1,1,1
211,pion,723.46704,12,507.33807066277234,172.18947113028696,3691.6800676541507,720.0,16073.0,16793.0,178.27675730780336,17.860851,0.024687858,2,0,2
13,muon,1618.3687,20,403.6049446981527,174.12516879767597,4987.299453186409,1120.0,14313.0,15433.0,12087.029765615178,65.20698,0.040291794,1,1,1
22,other,568.5201,8,403.60494469815075,176.35541601184602,6338.473018409955,480.0,16153.0,16633.0,320.1365539669461,14.780386,0.025998002,2,0,2
13,muon,1704.7559,21,17.08430794467249,17.277894085480874,222.73206519466675,1680.0,14713.0,16393.0,39462.20215356968,54.259254,0.03182817,2,0,1
-211,pion,2382.883,15,17.084307944672084,169.09959136180848,425.7454424246146,1440.0,14713.0,16153.0,30123.801912101895,42.836014,0.017976549,1,1,2
13,muon,6191.493,88,4.449047694785441,146.80781629203932,154.34180850279574,6185.0,11808.0,17993.0,6812.40317118053,304.23682,0.049137875,1,1,1
2112,other,1519.8884,12,4.4490476947850555,177.10492482757508,533.1552565659899,825.0,11918.0,12743.0,15114.139567239146,39.799995,0.02618613,2,0,2
13,muon,1674.2401,21,574.1301216361455,158.55080294062785,1697.5797739621235,1520.0,15913.0,17433.0,18031.31006253462,80.552666,0.04811297,1,1,1
13,muon,1556.3328,19,574.1301216361453,170.16659208497424,3101.8410618781027,1440.0,14553.0,15993.0,16708.85535465739,50.225933,0.032271978,2,0,2
211,pion,1848.4819,23,1578.028580678716,58.10200026955631,1876.626582007739,1840.0,16393.0,18233.0,111599.75562624857,38.884556,0.021035941,1,1,1
2112,other,948.4419,11,1578.0285806787163,86.07037939431507,1591.1732594401906,880.0,15753.0,16633.0,3116.3813849985845,47.3139,0.049885925,2,0,2
-13,muon,3199.6597,44,33.4977032300649,6.053665592696511,1567.8943981796779,3165.0,12908.0,16073.0,17407.22179124721,81.520424,0.025477841,1,1,1
-211,pion,2088.91,16,33.49770323006491,177.58668757663594,1813.9743604202604,1695.0,13018.0,14713.0,7428.428647679839,35.10475,0.016805297,2,0,2
13,muon,3312.4998,43,342.3782021240211,174.5675578384145,5126.819587192586,2880.0,13673.0,16553.0,16092.998378697213,120.630104,0.03641664,1,1,1
2212,proton,2086.9512,27,342.37820212402227,9.27447853417107,2455.331711991634,1760.0,15753.0,17513.0,41690.07720173836,144.35838,0.069171906,2,0,2
13,muon,3620.32,58,210.4159498731738,178.35727229190664,6016.633683853606,3550.0,11643.0,15193.0,9454.343200362517,160.31122,0.04428095,1,1,1
-211,pion,1384.7074,16,210.41594987317416,8.73429464390886,1997.6623212781492,1360.0,16233.0,17593.0,109592.31824694088,36.488667,0.026351174,2,0,2
13,muon,4141.46,62,100.4789296332077,177.79597547813933,1615.2499972608248,4045.0,12028.0,16073.0,32937.99356032774,106.93142,0.02581974,1,1,1
22,other,1787.189,22,100.47892963320822,177.70754124514048,1818.7783521551128,1785.0,11808.0,13593.0,47649.39791476551,27.197165,0.015217845,2,0,2
13,muon,2535.1611,38,1019.0492621125034,145.69082181593686,1767.3726678925887,2315.0,11918.0,14233.0,39211.44619450891,71.681625,0.028274978,1,1,1
22,other,1248.9236,17,1019.0492621125042,144.83144857714547,1494.5961208342233,990.0,11533.0,12523.0,37292.39082305071,24.903902,0.019940292,2,0,2
211,pion,1823.6283,34,5.64251117445375,144.31788267881106,137.79041179330125,1760.0,11643.0,13403.0,1061.0518230140797,151.50047,0.0830764,1,1,1
13,muon,1427.329,26,5.642511174454865,35.89973522982506,80.63037651653197,1375.0,11698.0,13073.0,958.379009357811,55.895927,0.03916121,2,0,2
13,muon,1926.669,29,43.37854332846431,130.41485488590314,277.18595749140337,1840.0,13833.0,15673.0,20771.68190493861,64.11603,0.033278175,1,1,1
2212,proton,824.1217,11,43.3785433284645,157.9532299875248,150.9182914940459,800.0,14073.0,14873.0,6624.927410951467,36.791958,0.04464384,2,0,2
13,muon,2153.4207,29,62.22162167586115,20.99612989190069,500.85621585323463,2020.0,12853.0,14873.0,25269.124975485807,100.7462,0.046784263,1,1,1
-211,pion,1111.3901,16,62.22162167586114,148.11043428070437,402.8232376506863,845.0,12908.0,13753.0,21572.923744220876,25.287092,0.022752669,2,0,2
13,muon,2399.9026,36,247.55765665055307,4.674375869704234,3368.8776540810495,2235.0,12798.0,15033.0,7258.339339695418,82.73633,0.03447487,1,1,1
13,muon,2006.7977,31,247.5576566505527,161.27296862517485,3478.6642836729284,1840.0,12633.0,14473.0,110495.34391078357,73.598236,0.036674466,2,0,2
22,other,1201.1724,20,8.929827281714749,74.15498115994312,476.38548015734096,1200.0,12633.0,13833.0,88816.01004919954,21.452137,0.017859332,2,0,1
22,other,1365.5858,14,8.929827281714227,29.49884334806309,348.71743431024356,955.0,12798.0,13753.0,12647.147751914023,17.487131,0.0128055895,1,1,2
13,muon,2205.0107,29,1874.4148902607055,142.435376754233,2911.919886711232,2110.0,13403.0,15513.0,31847.486051546937,115.45557,0.052360546,1,1,1
13,muon,1017.91797,17,1874.4148902607062,146.7230882778269,3479.1639604374373,945.0,13128.0,14073.0,10225.949328154855,74.85272,0.07353512,2,0,2
13,muon,4573.447,67,105.02614271610554,4.874056858328097,4315.235762465384,4500.0,11973.0,16473.0,25493.696996741946,196.04918,0.042866834,1,1,1
13,muon,1550.3872,26,105.02614271610584,2.178249672498172,5377.523545673044,1360.0,12633.0,13993.0,15366.90358663453,54.425724,0.035104603,2,0,2
321,other,1544.612,20,92.45931386476174,178.1442868938268,2371.2266527405923,1005.0,12908.0,13913.0,3034.254389897239,35.517742,0.022994604,1,1,1
22,other,908.53156,14,92.45931386476127,4.171168529182095,1587.6954443227874,870.0,12963.0,13833.0,7129.673482091595,17.772661,0.019561963,2,0,2
13,muon,2017.6132,28,53.758187964365206,158.49003972110745,164.41425423851138,1540.0,11588.0,13128.0,2431.6856942938834,103.870705,0.051481973,1,1,1
22,other,718.13934,13,53.75818796436462,45.327843307846265,90.54419415038468,330.0,11643.0,11973.0,9377.888758479221,19.709677,0.027445477,2,0,2
13,muon,1660.1473,23,51.21861568053548,175.31346459650723,465.8765238586559,1305.0,12688.0,13993.0,10333.55278188657,44.60313,0.02686697,1,1,1
2212,proton,940.7009,19,51.21861568053545,26.423117343694592,535.3706499777651,930.0,12743.0,13673.0,18091.690575521734,55.649315,0.059157286,2,0,2
-211,pion,1030.5985,16,2094.8146517654395,100.97180463202986,2160.0513349730118,960.0,13913.0,14873.0,77162.36585101354,29.784676,0.028900368,1,1,1
211,pion,882.8389,12,2094.814651765439,83.00626264862055,2112.6932577235257,880.0,14873.0,15753.0,32.520027138948755,30.770533,0.034854073,2,0,2
2112,other,1030.293,18,372.76608318055685,129.28523350690108,530.0217564826632,1015.0,12578.0,13593.0,13288.78888157912,58.396973,0.056679968,1,1,1
211,pion,795.47156,13,372.7660831805556,37.92220476413318,599.2721134773963,770.0,12578.0,13348.0,341.0446005633498,40.77842,0.051263202,2,0,2
13,muon,2152.5999,29,484.36073229684024,155.9612081383792,1086.3622535172976,2045.0,12908.0,14953.0,489.84447417922456,120.59313,0.056022085,2,0,1
211,pion,2345.163,19,371.91916893668866,137.63428795448834,604.3457373031129,990.0,12193.0,13183.0,5459.347646596818,35.954685,0.015331422,1,1,2
2212,proton,1431.8485,14,395.83184155735734,164.326379649671,1634.1942614474403,825.0,12028.0,12853.0,28655.96597340206,46.67424,0.03259719,3,0,3
13,muon,1995.5972,29,123.71306150022441,17.368860712540872,1134.4483989377504,1970.0,12743.0,14713.0,28606.982616651043,48.62296,0.024365118,1,1,1
-13,muon,1594.2125,22,82.74128661113046,4.681905931638941,1112.779693296606,1570.0,12743.0,14313.0,7153.695426193669,38.41687,0.024097709,2,0,2
2112,other,1518.1011,11,46.16611767310429,177.99469893247064,1912.9936440698052,765.0,12908.0,13673.0,2963.2865400942665,46.857094,0.030865595,3,0,3
-211,pion,2628.5476,11,33.00033944127041,168.85112586590287,627.139036145268,1200.0,14713.0,15913.0,20953.31349091929,16.179008,0.006155113,1,1,1
-211,pion,1227.5878,10,33.00033944127021,174.63960692896725,373.6252394406923,1040.0,14713.0,15753.0,1000.1014526413443,8.993938,0.0073265135,2,0,2
