event_id,track_idx,truth_vtx_id,pdg,is_muon,chord_length,polyline_length,nhits,z_depth,straightness_mse,total_energy,dedx_chord,dedx_poly,dca_to_reco_vertex
42,2,2108,211,0,1203.2537841796875,1230.722412109375,9,1200.0,354.0806884765625,15.024563789367676,0.012486612539191472,0.0122079224701991,1893.6533771690615
43,0,2578,211,0,1391.0345458984375,2200.51806640625,21,1360.0,36041.5234375,48.9793815612793,0.03521075857224281,0.022258113809203756,6.423878925310243
43,1,2578,211,0,1645.0203857421875,1924.3150634765625,16,1040.0,3213.079833984375,23.498916625976562,0.014284878673630846,0.012211574430811896,6.423877041476155
44,0,2632,2112,0,1304.1224365234375,1550.3514404296875,14,1120.0,9940.623046875,31.817626953125,0.024397729892559193,0.020522847996520446,190.11433877532517
44,1,2632,211,0,1021.4213256835938,1836.7301025390625,17,960.0,15064.7236328125,30.84323501586914,0.030196388346627752,0.016792469929703884,190.11433356230646
45,0,3337,13,1,3583.823974609375,7658.41015625,51,3360.0,89237.1640625,150.84214782714844,0.042089720057634734,0.019696274389802267,92.33086658351945
45,1,3337,22,0,1457.1522216796875,1749.316650390625,12,720.0,3728.817138671875,23.98691177368164,0.01646150032700871,0.013712161127789715,92.33087721380564
46,0,4161,2212,0,1752.121337890625,2904.0859375,31,1595.0,18260.69140625,67.34358215332031,0.03843545575125242,0.023189252523048078,110.37314887368612
46,1,4161,-211,0,1440.1402587890625,2044.7205810546875,19,990.0,5296.01318359375,19.197439193725586,0.01333025660283096,0.009388783666384065,110.37314647325972
47,0,4743,13,1,1761.7242431640625,1849.373291015625,25,1760.0,2291.362548828125,64.30075073242188,0.03649876022420939,0.03476894094058732,934.8155892662876
47,1,4748,13,1,1713.977783203125,1782.189453125,21,1600.0,2224.19775390625,66.10282135009766,0.0385669067580112,0.03709079370556757,934.8155891586122
48,0,4990,13,1,2911.451416015625,4308.07080078125,42,2745.0,33806.8828125,125.1711654663086,0.04299270280718187,0.029055039077725775,232.4002637579751
48,1,4990,2212,0,988.4112548828125,1665.779296875,18,955.0,21274.228515625,80.39740753173828,0.08134003648235502,0.04826414140370439,232.40024948312703
49,0,5146,13,1,3031.344970703125,3623.880859375,43,2955.0,11572.177734375,99.1645736694336,0.0327130612410742,0.027364192565242394,576.3388075925624
49,1,5145,13,1,1240.6058349609375,1486.583740234375,14,1200.0,8622.994140625,65.773681640625,0.05301738859119262,0.04424485473671003,576.3388194386919
50,0,5183,13,1,4681.673828125,5497.6865234375,71,4535.0,16864.669921875,217.67840576171875,0.04649585036318057,0.039594546694090606,865.4194233600944
50,1,5185,13,1,3340.417724609375,5231.36328125,48,3200.0,27304.203125,159.35435485839844,0.047704918365272166,0.030461343686367305,865.4193567692554
51,0,5324,13,1,2654.4013671875,4028.876953125,32,2400.0,25597.642578125,82.11688232421875,0.030936121168151216,0.020382077506865718,141.20881742785167
51,1,5324,211,0,1227.26513671875,2299.205078125,14,880.0,25134.314453125,19.598125457763672,0.015968941731826395,0.008523870116773545,141.20881866107234
52,0,5433,13,1,3809.101806640625,4611.18017578125,48,3630.0,15264.0693359375,204.5889892578125,0.05371055950805537,0.04436803192647964,504.135851521029
52,1,5432,2212,0,886.3298950195312,1025.8233642578125,15,660.0,1356.9715576171875,47.400821685791016,0.05347988593428465,0.046207586351950276,504.13581185807885
53,0,5605,2212,0,2246.218505859375,3543.698486328125,30,2160.0,12069.072265625,61.19285583496094,0.02724261049196072,0.01726807629685424,27.16459830401934
53,1,5605,13,1,1629.5062255859375,1894.6070556640625,10,720.0,9653.6552734375,17.222415924072266,0.010569101028061082,0.009090231070651104,27.16460235585188
54,0,233,13,1,2079.75537109375,2623.564453125,26,1840.0,5892.01513671875,62.09916687011719,0.02985888039200449,0.023669769879733335,333.3258582037032
54,1,232,13,1,1073.0653076171875,1330.333251953125,17,795.0,2716.635009765625,58.19884490966797,0.0542360697867517,0.04374756838124846,333.3257385811095
55,0,317,211,0,745.8324584960938,884.4271240234375,15,715.0,565.3103637695312,29.986425399780273,0.04020531026531789,0.03390491379704183,17.263744449060837
55,1,317,211,0,1195.2110595703125,1395.5283203125,11,440.0,1618.8016357421875,17.179344177246094,0.014373481603677763,0.012310279861177687,17.263753911907454
56,0,394,13,1,1874.6636962890625,3899.25830078125,21,1730.0,85082.75,32.738346099853516,0.017463583556165185,0.008396044471661215,290.384792297029
56,1,394,-211,0,1841.4365234375,2774.07568359375,22,1600.0,43859.35546875,40.002281188964844,0.021723410326569728,0.014420039592122024,261.99574470447084
56,2,394,22,0,1763.356689453125,2291.8427734375,14,740.0,12968.8955078125,14.817856788635254,0.00840321012604135,0.006465477021536768,284.8086613213052
